id,batch,date,solute_identifier,secondary_solute_identifier,secondary_solute_ratio,solvent,membrane,permeance,pressure,temperature,process_configuration,rejection,exclude
929,PH,2/26/2025,247940-06-3,None,0.5,Acetonitrile,GMT-oNF-2,0.153480228,30,21,DE,-0.291304101,0
930,PH,2/26/2025,213697-53-1,None,0.5,Acetonitrile,GMT-oNF-2,0.153480228,30,21,DE,-0.319098104,0
931,PH,2/26/2025,564483-18-7,None,0.5,Acetonitrile,GMT-oNF-2,0.153480228,30,21,DE,-0.372067348,0
932,PH,2/26/2025,1160861-53-9,None,0.5,Acetonitrile,GMT-oNF-2,0.153480228,30,21,DE,-0.531073446,0
933,PH,2/26/2025,224311-51-7,None,0.5,Acetonitrile,SS336,0.45587198,30,21,DE,0.03793009,0
934,PH,2/26/2025,932710-63-9,None,0.5,Acetonitrile,SS336,0.45587198,30,21,DE,-0.430158975,0
935,PH,2/26/2025,247940-06-3,None,0.5,Acetonitrile,SS336,0.45587198,30,21,DE,0.102428482,0
936,PH,2/26/2025,213697-53-1,None,0.5,Acetonitrile,SS336,0.45587198,30,21,DE,0.165223234,0
937,PH,2/26/2025,564483-18-7,None,0.5,Acetonitrile,SS336,0.45587198,30,21,DE,0.105920508,0
938,PH,2/26/2025,1160861-53-9,None,0.5,Acetonitrile,SS336,0.45587198,30,21,DE,-0.302259887,0
939,PH,2/26/2025,224311-51-7,None,0.5,Acetonitrile,PMPerformance,2.530907666,30,21,DE,-0.006732689,0
940,PH,2/26/2025,932710-63-9,None,0.5,Acetonitrile,PMPerformance,2.530907666,30,21,DE,-0.397746566,0
941,PH,2/26/2025,247940-06-3,None,0.5,Acetonitrile,PMPerformance,2.530907666,30,21,DE,0.04453165,0
942,PH,2/26/2025,213697-53-1,None,0.5,Acetonitrile,PMPerformance,2.530907666,30,21,DE,0.089816336,0
943,PH,2/26/2025,564483-18-7,None,0.5,Acetonitrile,PMPerformance,2.530907666,30,21,DE,0.059067071,0
944,PH,2/26/2025,1160861-53-9,None,0.5,Acetonitrile,PMPerformance,2.530907666,30,21,DE,-0.221468927,0
945,PH,2/26/2025,224311-51-7,None,0.5,Acetonitrile,DM300,0.51909254,30,21,DE,0.885544291,0
946,PH,2/26/2025,932710-63-9,None,0.5,Acetonitrile,DM300,0.51909254,30,21,DE,0.88825436,0
947,PH,2/26/2025,247940-06-3,None,0.5,Acetonitrile,DM300,0.51909254,30,21,DE,0.881248934,0
948,PH,2/26/2025,213697-53-1,None,0.5,Acetonitrile,DM300,0.51909254,30,21,DE,0.897416754,0
949,PH,2/26/2025,564483-18-7,None,0.5,Acetonitrile,DM300,0.51909254,30,21,DE,0.925338118,0
950,PH,2/26/2025,1160861-53-9,None,0.5,Acetonitrile,DM300,0.51909254,30,21,DE,0.931073446,0
951,PH,2/26/2025,224311-51-7,None,0.5,Acetonitrile,SS336,0.45587198,10,21,DE,-0.045602223,0
952,PH,2/26/2025,932710-63-9,None,0.5,Acetonitrile,SS336,0.45587198,10,21,DE,-0.330915265,0
953,PH,2/26/2025,247940-06-3,None,0.5,Acetonitrile,SS336,0.45587198,10,21,DE,-0.024853552,0
954,PH,2/26/2025,213697-53-1,None,0.5,Acetonitrile,SS336,0.45587198,10,21,DE,0.001119904,0
955,PH,2/26/2025,564483-18-7,None,0.5,Acetonitrile,SS336,0.45587198,10,21,DE,-0.002208115,0
956,PH,2/26/2025,1160861-53-9,None,0.5,Acetonitrile,SS336,0.45587198,10,21,DE,-0.272881356,0
957,PH,2/26/2025,224311-51-7,None,0.5,Acetonitrile,PMPerformance,2.530907666,10,21,DE,-0.043488472,0
958,PH,2/26/2025,932710-63-9,None,0.5,Acetonitrile,PMPerformance,2.530907666,10,21,DE,-0.180429079,0
959,PH,2/26/2025,247940-06-3,None,0.5,Acetonitrile,PMPerformance,2.530907666,10,21,DE,-0.062276062,0
960,PH,2/26/2025,213697-53-1,None,0.5,Acetonitrile,PMPerformance,2.530907666,10,21,DE,-0.042407048,0
961,PH,2/26/2025,564483-18-7,None,0.5,Acetonitrile,PMPerformance,2.530907666,10,21,DE,0.015525807,0
962,PH,2/26/2025,1160861-53-9,None,0.5,Acetonitrile,PMPerformance,2.530907666,10,21,DE,-0.057627119,0
963,PH,2/26/2025,224311-51-7,None,0.5,Acetonitrile,DM300,0.51909254,10,21,DE,0.890672095,0
964,PH,2/26/2025,932710-63-9,None,0.5,Acetonitrile,DM300,0.51909254,10,21,DE,0.901836703,0
965,PH,2/26/2025,247940-06-3,None,0.5,Acetonitrile,DM300,0.51909254,10,21,DE,0.88045271,0
966,PH,2/26/2025,213697-53-1,None,0.5,Acetonitrile,DM300,0.51909254,10,21,DE,0.893385098,0
967,PH,2/26/2025,564483-18-7,None,0.5,Acetonitrile,DM300,0.51909254,10,21,DE,0.922232956,0
968,PH,2/26/2025,1160861-53-9,None,0.5,Acetonitrile,DM300,0.51909254,10,21,DE,0.947457627,0
969,PH,2/27/2025,932710-63-9,None,0.5,1-Heptanol,GMT-oNF-2,0.099610805,30,21,DE,0.323425544,0
970,PH,2/27/2025,247940-06-3,None,0.5,1-Heptanol,GMT-oNF-2,0.099610805,30,21,DE,0.104017056,0
971,PH,2/27/2025,213697-53-1,None,0.5,1-Heptanol,GMT-oNF-2,0.099610805,30,21,DE,0.011376205,0
972,PH,2/27/2025,564483-18-7,None,0.5,1-Heptanol,GMT-oNF-2,0.099610805,30,21,DE,0.146610815,0
973,PH,2/27/2025,1160861-53-9,None,0.5,1-Heptanol,GMT-oNF-2,0.099610805,30,21,DE,0.406012378,0
974,PH,2/27/2025,932710-63-9,None,0.5,1-Heptanol,PMPerformance,0.153148645,30,21,DE,0.087110065,0
975,PH,2/27/2025,247940-06-3,None,0.5,1-Heptanol,PMPerformance,0.153148645,30,21,DE,-0.068895871,0
976,PH,2/27/2025,213697-53-1,None,0.5,1-Heptanol,PMPerformance,0.153148645,30,21,DE,-0.166376995,0
977,PH,2/27/2025,564483-18-7,None,0.5,1-Heptanol,PMPerformance,0.153148645,30,21,DE,-0.044402133,0
978,PH,2/27/2025,1160861-53-9,None,0.5,1-Heptanol,PMPerformance,0.153148645,30,21,DE,0.078514589,0
979,PH,2/27/2025,932710-63-9,None,0.5,1-Heptanol,GMT-oNF-2,0.099610805,10,21,DE,0.27133608,0
980,PH,2/27/2025,247940-06-3,None,0.5,1-Heptanol,GMT-oNF-2,0.099610805,10,21,DE,0.027491023,0
981,PH,2/27/2025,213697-53-1,None,0.5,1-Heptanol,GMT-oNF-2,0.099610805,10,21,DE,-0.069679254,0
982,PH,2/27/2025,564483-18-7,None,0.5,1-Heptanol,GMT-oNF-2,0.099610805,10,21,DE,0.044402133,0
983,PH,2/27/2025,1160861-53-9,None,0.5,1-Heptanol,GMT-oNF-2,0.099610805,10,21,DE,0.333863837,0
984,PH,2/27/2025,932710-63-9,None,0.5,1-Heptanol,PMPerformance,0.153148645,10,21,DE,0.288552089,0
985,PH,2/27/2025,247940-06-3,None,0.5,1-Heptanol,PMPerformance,0.153148645,10,21,DE,0.026144524,0
986,PH,2/27/2025,213697-53-1,None,0.5,1-Heptanol,PMPerformance,0.153148645,10,21,DE,-0.04613683,0
987,PH,2/27/2025,564483-18-7,None,0.5,1-Heptanol,PMPerformance,0.153148645,10,21,DE,0.031683168,0
988,PH,2/27/2025,1160861-53-9,None,0.5,1-Heptanol,PMPerformance,0.153148645,10,21,DE,0.365163572,0
989,MPG183-1h,N/A,2622-14-2,None,0.5,Octene-mix,PMPerformance,0.141256072,60,21,CF,0.918867925,0
990,MPG183-2h,N/A,2622-14-2,None,0.5,Octene-mix,PMPerformance,0.139325755,60,21,CF,0.895283019,0
991,MPG183-3h,N/A,2622-14-2,None,0.5,Octene-mix,PMPerformance,0.139822578,60,21,CF,0.93490566,0
992,MPG183-4h,N/A,2622-14-2,None,0.5,Octene-mix,PMPerformance,0.139009474,60,21,CF,0.919559748,0
993,MPG184-1h,N/A,2622-14-2,None,0.5,Octene-mix,SS150101,0.082026065,40,21,CF,0.378238994,0
994,MPG184-2h,N/A,2622-14-2,None,0.5,Octene-mix,SS150101,0.096193707,40,21,CF,0.237106918,0
995,MPG184-3h,N/A,2622-14-2,None,0.5,Octene-mix,SS150101,0.096181074,40,21,CF,0.329559748,0
996,MPG184-4h,N/A,2622-14-2,None,0.5,Octene-mix,SS150101,0.102522128,40,21,CF,0.289937107,0
997,MPG185-1h,N/A,2622-14-2,None,0.5,Octene-mix,SS126,0.0734486,40,21,CF,0.098742138,0
998,MPG185-2h,N/A,2622-14-2,None,0.5,Octene-mix,SS126,0.055067422,40,21,CF,-0.013836478,0
999,MPG185-3h,N/A,2622-14-2,None,0.5,Octene-mix,SS126,0.061547403,40,21,CF,0.281132075,0
1000,MPG185-4h,N/A,2622-14-2,None,0.5,Octene-mix,SS126,0.04947062,40,21,CF,0.194339623,0
1001,MPG186-1h,N/A,2622-14-2,None,0.5,Octene-mix,SS136,0.203267096,40,21,CF,0.186792453,0
1002,MPG186-2h,N/A,2622-14-2,None,0.5,Octene-mix,SS136,0.167807268,40,21,CF,-0.069811321,0
1003,MPG186-3h,N/A,2622-14-2,None,0.5,Octene-mix,SS136,0.115856889,40,21,CF,0.048427673,0
1004,MPG186-4h,N/A,2622-14-2,None,0.5,Octene-mix,SS136,0.097939363,40,21,CF,0.305031447,0
1005,MPG187-1h,N/A,2622-14-2,None,0.5,Octene-mix,SS375,0.105420267,20,21,CF,0.631949686,0
1006,MPG187-2h,N/A,2622-14-2,None,0.5,Octene-mix,SS375,0.101872026,20,21,CF,0.798490566,0
1007,MPG187-3h,N/A,2622-14-2,None,0.5,Octene-mix,SS375,0.099799526,20,21,CF,0.843836478,0
1008,MPG187-4h,N/A,2622-14-2,None,0.5,Octene-mix,SS375,0.103471001,20,21,CF,0.875157233,0
1009,MPG188-2h,N/A,2622-14-2,None,0.5,Octene-mix,SS776,0.192387415,20,21,CF,0.714528302,0
1010,MPG188-3h,N/A,2622-14-2,None,0.5,Octene-mix,SS776,0.192362147,20,21,CF,0.782893082,0
1011,MPG188-4h,N/A,2622-14-2,None,0.5,Octene-mix,SS776,0.205044257,20,21,CF,0.759748428,0
1012,MPG189-1h,N/A,2622-14-2,None,0.5,Octene-mix,SS815,1.459535582,20,21,CF,0.1,0
1013,MPG189-2h,N/A,2622-14-2,None,0.5,Octene-mix,SS815,1.673435847,20,21,CF,-0.293081761,0
1014,MPG189-3h,N/A,2622-14-2,None,0.5,Octene-mix,SS815,1.732542962,20,21,CF,-0.022012579,0
1015,MPG189-4h,N/A,2622-14-2,None,0.5,Octene-mix,SS815,1.736859044,20,21,CF,0.103144654,0
1016,MPG-A,N/A,121954-50-5,None,0.5,Methanol-mix,GMT-oNF-1,0.604141291,30,21,CF,0.957,0
1017,MPG-A,N/A,121954-50-5,None,0.5,Methanol-mix,GMT-oNF-2,0.383838384,30,21,CF,0.966,0
1018,MPG-A,N/A,121954-50-5,None,0.5,Methanol-mix,GMT-oNF-3,1.190997567,30,21,CF,0.609,0
1019,MPG-A,N/A,121954-50-5,None,0.5,Methanol-mix,PMPerformance,1.120437956,30,21,CF,0.747,0
1020,MPG-A,N/A,121954-50-5,None,0.5,Methanol-mix,PMSelective,0.567073171,30,21,CF,0.88,0
1021,MPG-A,N/A,121954-50-5,None,0.5,Methanol-mix,SS315,0.797560976,30,21,CF,0.968,0
1022,MPG-A,N/A,121954-50-5,None,0.5,Methanol-mix,SS336,0.249084249,30,21,CF,0.931,0
1023,MPG-A,N/A,121954-50-5,None,0.5,Methanol-mix,SS911,0.032098765,30,21,CF,0.762,0
1024,MPG-A,N/A,121954-50-5,None,0.5,Methanol-mix,SS150101,0.090799031,30,21,CF,0.444,0
1025,MPG-A,N/A,121954-50-5,None,0.5,Methanol-mix,SS150801,0.074788902,30,21,CF,0.322,0
1026,MPG-A,N/A,121954-50-5,None,0.5,Methanol-mix,SS981,0.01653944,30,21,CF,0.92,0
1027,PGC,3/2/2025,Pincer LIG10,None,0.5,Acetonitrile,SeppurePT,0.021765249,10,21,CF,-0.093036212,0
1028,PGC,3/2/2025,Pincer LIG9,None,0.5,Acetonitrile,SeppurePT,0.021765249,10,21,CF,0.924784033,0
1029,PGC,3/2/2025,Pincer LIG7,None,0.5,Acetonitrile,SeppurePT,0.021765249,10,21,CF,0.902420033,0
1030,PGC,3/2/2025,Pincer LIG8,None,0.5,Acetonitrile,SeppurePT,0.021765249,10,21,CF,0.849307479,0
1031,PGC,3/2/2025,Pincer LIG10,None,0.5,Acetonitrile,SeppurePT,0.021765249,20,21,CF,0.051294821,0
1032,PGC,3/2/2025,Pincer LIG9,None,0.5,Acetonitrile,SeppurePT,0.021765249,20,21,CF,0.925846242,0
1033,PGC,3/2/2025,Pincer LIG7,None,0.5,Acetonitrile,SeppurePT,0.021765249,20,21,CF,0.892856022,0
1034,PGC,3/2/2025,Pincer LIG8,None,0.5,Acetonitrile,SeppurePT,0.021765249,20,21,CF,0.843887665,0
1035,PH,3/3/2025,932710-63-9,None,0.5,1-Heptanol,GMT-oNF-2,0.099610805,30,21,DE,0.155761144,0
1036,PH,3/3/2025,247940-06-3,None,0.5,1-Heptanol,GMT-oNF-2,0.099610805,30,21,DE,-0.372560976,0
1037,PH,3/3/2025,213697-53-1,None,0.5,1-Heptanol,GMT-oNF-2,0.099610805,30,21,DE,-0.468251667,0
1038,PH,3/3/2025,564483-18-7,None,0.5,1-Heptanol,GMT-oNF-2,0.099610805,30,21,DE,-0.157840932,0
1039,PH,3/3/2025,1160861-53-9,None,0.5,1-Heptanol,GMT-oNF-2,0.099610805,30,21,DE,0.189147126,0
1040,PH,3/3/2025,932710-63-9,None,0.5,1-Heptanol,PMPerformance,0.153148645,30,21,DE,0.739360807,0
1041,PH,3/3/2025,247940-06-3,None,0.5,1-Heptanol,PMPerformance,0.153148645,30,21,DE,0.181910569,0
1042,PH,3/3/2025,213697-53-1,None,0.5,1-Heptanol,PMPerformance,0.153148645,30,21,DE,0.166135112,0
1043,PH,3/3/2025,564483-18-7,None,0.5,1-Heptanol,PMPerformance,0.153148645,30,21,DE,0.349161726,0
1044,PH,3/3/2025,1160861-53-9,None,0.5,1-Heptanol,PMPerformance,0.153148645,30,21,DE,0.830566508,0
1045,PGC,3/3/2025,Pincer LIG10,None,0.5,1-Heptanol,GMT-oNF-2,0.099610805,30,21,DE,0.809010152,0
1046,PGC,3/3/2025,Pincer LIG9,None,0.5,1-Heptanol,GMT-oNF-2,0.099610805,30,21,DE,0.511226945,0
1047,PGC,3/3/2025,Pincer LIG7,None,0.5,1-Heptanol,GMT-oNF-2,0.099610805,30,21,DE,0.077545627,0
1048,PGC,3/3/2025,Pincer LIG8,None,0.5,1-Heptanol,GMT-oNF-2,0.099610805,30,21,DE,0.214492155,0
1049,PGC,3/3/2025,Pincer LIG10,None,0.5,1-Heptanol,PMPerformance,0.153148645,30,21,DE,0.696700508,0
1050,PGC,3/3/2025,Pincer LIG9,None,0.5,1-Heptanol,PMPerformance,0.153148645,30,21,DE,0.469927827,0
1051,PGC,3/3/2025,Pincer LIG7,None,0.5,1-Heptanol,PMPerformance,0.153148645,30,21,DE,0.176356429,0
1052,PGC,3/3/2025,Pincer LIG8,None,0.5,1-Heptanol,PMPerformance,0.153148645,30,21,DE,0.409991742,0
1053,PGC,3/3/2025,Pincer LIG10,None,0.5,Acetonitrile,DM150,0.177021216,10,21,CF,0.772504092,0
1054,PGC,3/3/2025,Pincer LIG9,None,0.5,Acetonitrile,DM150,0.177021216,10,21,CF,1,0
1055,PGC,3/3/2025,Pincer LIG7,None,0.5,Acetonitrile,DM150,0.177021216,10,21,CF,0.999034749,0
1056,PGC,3/3/2025,Pincer LIG8,None,0.5,Acetonitrile,DM150,0.177021216,10,21,CF,0.990566038,0
1057,PGC,3/3/2025,Pincer LIG10,None,0.5,Acetonitrile,DM300,0.51909254,10,21,CF,0.785597381,0
1058,PGC,3/3/2025,Pincer LIG9,None,0.5,Acetonitrile,DM300,0.51909254,10,21,CF,1,0
1059,PGC,3/3/2025,Pincer LIG7,None,0.5,Acetonitrile,DM300,0.51909254,10,21,CF,0.998455598,0
1060,PGC,3/3/2025,Pincer LIG8,None,0.5,Acetonitrile,DM300,0.51909254,10,21,CF,0.996569468,0
1061,PGC,3/3/2025,Pincer LIG10,None,0.5,Acetonitrile,GMT-oNF-2,0.153480228,10,21,CF,0.388707038,0
1062,PGC,3/3/2025,Pincer LIG9,None,0.5,Acetonitrile,GMT-oNF-2,0.153480228,10,21,CF,0.250703659,0
1063,PGC,3/3/2025,Pincer LIG7,None,0.5,Acetonitrile,GMT-oNF-2,0.153480228,10,21,CF,0.140830116,0
1064,PGC,3/3/2025,Pincer LIG8,None,0.5,Acetonitrile,GMT-oNF-2,0.153480228,10,21,CF,0.814751286,0
1065,PGC,3/3/2025,Pincer LIG10,None,0.5,Acetonitrile,PMPerformance,2.530907666,10,21,CF,0.242225859,0
1066,PGC,3/3/2025,Pincer LIG9,None,0.5,Acetonitrile,PMPerformance,2.530907666,10,21,CF,0.345597105,0
1067,PGC,3/3/2025,Pincer LIG7,None,0.5,Acetonitrile,PMPerformance,2.530907666,10,21,CF,0.334942085,0
1068,PGC,3/3/2025,Pincer LIG8,None,0.5,Acetonitrile,PMPerformance,2.530907666,10,21,CF,0.40651801,0
1069,PGC,3/3/2025,Pincer LIG10,None,0.5,Acetonitrile,DM150,0.177021216,30,21,CF,0.899274047,0
1070,PGC,3/3/2025,Pincer LIG9,None,0.5,Acetonitrile,DM150,0.177021216,30,21,CF,1,0
1071,PGC,3/3/2025,Pincer LIG7,None,0.5,Acetonitrile,DM150,0.177021216,30,21,CF,0.99957992,0
1072,PGC,3/3/2025,Pincer LIG8,None,0.5,Acetonitrile,DM150,0.177021216,30,21,CF,0.989031079,0
1073,PGC,3/3/2025,Pincer LIG10,None,0.5,Acetonitrile,DM300,0.51909254,30,21,CF,0.87477314,0
1074,PGC,3/3/2025,Pincer LIG9,None,0.5,Acetonitrile,DM300,0.51909254,30,21,CF,1,0
1075,PGC,3/3/2025,Pincer LIG7,None,0.5,Acetonitrile,DM300,0.51909254,30,21,CF,0.99957992,0
1076,PGC,3/3/2025,Pincer LIG8,None,0.5,Acetonitrile,DM300,0.51909254,30,21,CF,0.979890311,0
1077,PGC,3/3/2025,Pincer LIG10,None,0.5,Acetonitrile,GMT-oNF-2,0.153480228,30,21,CF,0.58892922,0
1078,PGC,3/3/2025,Pincer LIG9,None,0.5,Acetonitrile,GMT-oNF-2,0.153480228,30,21,CF,0.440266437,0
1079,PGC,3/3/2025,Pincer LIG7,None,0.5,Acetonitrile,GMT-oNF-2,0.153480228,30,21,CF,-0.047153959,0
1080,PGC,3/3/2025,Pincer LIG8,None,0.5,Acetonitrile,GMT-oNF-2,0.153480228,30,21,CF,0.501828154,0
1081,PGC,3/3/2025,Pincer LIG10,None,0.5,Acetonitrile,PMPerformance,2.530907666,30,21,CF,0.192377495,0
1082,PGC,3/3/2025,Pincer LIG9,None,0.5,Acetonitrile,PMPerformance,2.530907666,30,21,CF,0.301890847,0
1083,PGC,3/3/2025,Pincer LIG7,None,0.5,Acetonitrile,PMPerformance,2.530907666,30,21,CF,0.214135686,0
1084,PGC,3/3/2025,Pincer LIG8,None,0.5,Acetonitrile,PMPerformance,2.530907666,30,21,CF,0.350091408,0
1085,PGC,3/11/2025,Pincer LIG10,None,0.5,Ethanol,SS150101,1.482130186,10,21,CF,0.610526316,0
1086,PGC,3/11/2025,Pincer LIG9,None,0.5,Ethanol,SS150101,1.482130186,10,21,CF,0.955384615,0
1087,PGC,3/11/2025,Pincer LIG7,None,0.5,Ethanol,SS150101,1.482130186,10,21,CF,0.973799127,0
1088,PGC,3/11/2025,Pincer LIG8,None,0.5,Ethanol,SS150101,1.482130186,10,21,CF,0.787634409,0
1089,PGC,3/11/2025,Pincer LIG10,None,0.5,Ethanol,SS336,0.320534523,10,21,CF,0.284210526,0
1090,PGC,3/11/2025,Pincer LIG9,None,0.5,Ethanol,SS336,0.320534523,10,21,CF,0.784615385,0
1091,PGC,3/11/2025,Pincer LIG7,None,0.5,Ethanol,SS336,0.320534523,10,21,CF,0.987336245,0
1092,PGC,3/11/2025,Pincer LIG8,None,0.5,Ethanol,SS336,0.320534523,10,21,CF,0.822580645,0
1093,PGC,3/11/2025,Pincer LIG10,None,0.5,Ethanol,GMT-NC,0.854564774,10,21,CF,0.205263158,0
1094,PGC,3/11/2025,Pincer LIG9,None,0.5,Ethanol,GMT-NC,0.854564774,10,21,CF,-0.404615385,0
1095,PGC,3/11/2025,Pincer LIG7,None,0.5,Ethanol,GMT-NC,0.854564774,10,21,CF,0.995633188,0
1096,PGC,3/11/2025,Pincer LIG8,None,0.5,Ethanol,GMT-NC,0.854564774,10,21,CF,0.48655914,0
1097,PGC,3/11/2025,Pincer LIG10,None,0.5,Ethanol,SS150101,1.482130186,30,21,CF,0.65625,0
1098,PGC,3/11/2025,Pincer LIG9,None,0.5,Ethanol,SS150101,1.482130186,30,21,CF,0.446070878,0
1099,PGC,3/11/2025,Pincer LIG8,None,0.5,Ethanol,SS150101,1.482130186,30,21,CF,0.809756098,0
1100,PGC,3/11/2025,Pincer LIG10,None,0.5,Ethanol,SS336,0.320534523,30,21,CF,0.55078125,0
1101,PGC,3/11/2025,Pincer LIG9,None,0.5,Ethanol,SS336,0.320534523,30,21,CF,0.993836672,0
1102,PGC,3/11/2025,Pincer LIG8,None,0.5,Ethanol,SS336,0.320534523,30,21,CF,0.931707317,0
1103,PGC,3/11/2025,Pincer LIG10,None,0.5,Ethanol,GMT-NC,0.854564774,30,21,CF,0.3359375,0
1104,PGC,3/11/2025,Pincer LIG9,None,0.5,Ethanol,GMT-NC,0.854564774,30,21,CF,0.357473035,0
1105,PGC,3/11/2025,Pincer LIG8,None,0.5,Ethanol,GMT-NC,0.854564774,30,21,CF,0.78902439,0
1106,PGC,3/13/2025,Pincer LIG10,None,0.5,Ethanol,DM150,0.02,10,21,CF,0.925339367,0
1107,PGC,3/13/2025,Pincer LIG7,None,0.5,Ethanol,DM150,0.02,10,21,CF,0.959206174,0
1108,PGC,3/13/2025,Pincer LIG8,None,0.5,Ethanol,DM150,0.02,10,21,CF,0.958388375,0
1109,PGC,3/13/2025,Pincer LIG10,None,0.5,Ethanol,DM300,0.078074137,10,21,CF,0.860859729,0
1110,PGC,3/13/2025,Pincer LIG7,None,0.5,Ethanol,DM300,0.078074137,10,21,CF,0.969680265,0
1111,PGC,3/13/2025,Pincer LIG8,None,0.5,Ethanol,DM300,0.078074137,10,21,CF,0.980184941,0
1112,PGC,3/13/2025,Pincer LIG10,None,0.5,Ethanol,GMT-oNF-2,0.195522762,10,21,CF,-0.030542986,0
1113,PGC,3/13/2025,Pincer LIG7,None,0.5,Ethanol,GMT-oNF-2,0.195522762,10,21,CF,0.952590959,0
1114,PGC,3/13/2025,Pincer LIG8,None,0.5,Ethanol,GMT-oNF-2,0.195522762,10,21,CF,0.622192867,0
1115,PGC,3/13/2025,Pincer LIG10,None,0.5,Ethanol,PMPerformance,0.538615965,10,21,CF,0.081447964,0
1116,PGC,3/13/2025,Pincer LIG7,None,0.5,Ethanol,PMPerformance,0.538615965,10,21,CF,0.975744212,0
1117,PGC,3/13/2025,Pincer LIG8,None,0.5,Ethanol,PMPerformance,0.538615965,10,21,CF,0.346103038,0
1118,PGC,3/13/2025,Pincer LIG10,None,0.5,Ethanol,DM150,0.02,30,21,CF,0.892420538,0
1119,PGC,3/13/2025,Pincer LIG7,None,0.5,Ethanol,DM150,0.02,30,21,CF,0.869565217,0
1120,PGC,3/13/2025,Pincer LIG8,None,0.5,Ethanol,DM150,0.02,30,21,CF,0.964344942,0
1121,PGC,3/13/2025,Pincer LIG10,None,0.5,Ethanol,DM300,0.078074137,30,21,CF,0.872860636,0
1122,PGC,3/13/2025,Pincer LIG7,None,0.5,Ethanol,DM300,0.078074137,30,21,CF,0.956521739,0
1123,PGC,3/13/2025,Pincer LIG8,None,0.5,Ethanol,DM300,0.078074137,30,21,CF,0.980099502,0
1124,PGC,3/13/2025,Pincer LIG10,None,0.5,Ethanol,GMT-oNF-2,0.195522762,30,21,CF,-0.040342298,0
1125,PGC,3/13/2025,Pincer LIG8,None,0.5,Ethanol,GMT-oNF-2,0.195522762,30,21,CF,0.398839138,0
1126,PGC,3/13/2025,Pincer LIG10,None,0.5,Ethanol,PMPerformance,0.538615965,30,21,CF,-0.096577017,0
1127,PGC,3/13/2025,Pincer LIG8,None,0.5,Ethanol,PMPerformance,0.538615965,30,21,CF,-0.009950249,0
1128,PGC,3/20/2025,Pincer LIG10,None,0.5,Ethanol,SeppurePT,0.0141,10,21,CF,-0.118471338,0
1129,PGC,3/20/2025,Pincer LIG8,None,0.5,Ethanol,SeppurePT,0.0141,10,21,CF,0.937697994,0
1130,PGC,3/20/2025,Pincer LIG10,None,0.5,Ethanol,SeppurePT,0.0141,20,21,CF,-0.018696884,0
1131,PGC,3/20/2025,Pincer LIG8,None,0.5,Ethanol,SeppurePT,0.0141,20,21,CF,0.919678715,0
1132,Pincer5,3/3/2025,Pincer5,None,0.5,Acetonitrile,SS150101,3.30137418,10,21,CF,0.040235491,0
1133,Pincer5,3/3/2025,Pincer5,None,0.5,Acetonitrile,SS336,0.45587198,10,21,CF,0.892391834,0
1134,Pincer5,3/3/2025,Pincer5,None,0.5,Acetonitrile,GMT-NC,1.819539983,10,21,CF,0.736919111,0
1135,Pincer5,3/3/2025,Pincer5,None,0.5,Acetonitrile,SS150101,3.30137418,30,21,CF,0.072802009,0
1136,Pincer5,3/3/2025,Pincer5,None,0.5,Acetonitrile,SS336,0.45587198,30,21,CF,0.867019813,0
1137,Pincer5,3/3/2025,Pincer5,None,0.5,Acetonitrile,GMT-NC,1.819539983,30,21,CF,0.659552146,0
1138,Pincer13,3/3/2025,Pincer13,None,0.5,Acetonitrile,PMPerformance,2.530907666,10,21,CF,0.355660721,0
1139,Pincer13,3/3/2025,Pincer13,None,0.5,Acetonitrile,DM150,0.177021216,10,21,CF,0.891336003,0
1140,Pincer13,3/3/2025,Pincer13,None,0.5,Acetonitrile,DM300,0.51909254,10,21,CF,0.890486591,0
1141,Pincer13,3/3/2025,Pincer13,None,0.5,Acetonitrile,GMT-oNF-2,0.153480228,10,21,CF,0.378716175,0
1142,Pincer13,3/3/2025,Pincer13,None,0.5,Acetonitrile,PMPerformance,2.530907666,30,21,CF,0.111614731,0
1143,Pincer13,3/3/2025,Pincer13,None,0.5,Acetonitrile,DM150,0.177021216,30,21,CF,0.862849049,0
1144,Pincer13,3/3/2025,Pincer13,None,0.5,Acetonitrile,DM300,0.51909254,30,21,CF,0.857749899,0
1145,Pincer13,3/3/2025,Pincer13,None,0.5,Acetonitrile,GMT-oNF-2,0.153480228,30,21,CF,0.193727236,0
1146,Pincer4,3/4/2025,Pincer4,None,0.5,Ethanol,SS150101,1.482130186,10,21,CF,0.74845148,0
1147,Pincer4,3/4/2025,Pincer4,None,0.5,Ethanol,SS336,0.320534523,10,21,CF,0.942704749,0
1148,Pincer4,3/4/2025,Pincer4,None,0.5,Ethanol,GMT-NC,0.854564774,10,21,CF,0.907727854,0
1149,Pincer4,3/4/2025,Pincer4,None,0.5,Ethanol,SS150101,1.482130186,30,21,CF,0.596759512,0
1150,Pincer4,3/4/2025,Pincer4,None,0.5,Ethanol,SS336,0.320534523,30,21,CF,0.872838158,0
1151,Pincer4,3/4/2025,Pincer4,None,0.5,Ethanol,GMT-NC,0.854564774,30,21,CF,0.744857091,0
1152,Pincer5,3/10/2025,Pincer5,None,0.5,Ethanol,SeppurePT,0.0141,10,21,CF,0.937662214,0
